rssi,variance,beacon_x,beacon_y,device_x,device_y,beacon_roll,beacon_pitch,beacon_yaw,device_roll,device_pitch,device_yaw
-66.66666667,0.666666667,0,541.5,540,481.5,89.47046736,46.56885329,-83.94432602,3.535530898,5.877455714,-94.68875846
-72.42857143,4.933797909,0,541.5,540,481.5,89.47046736,46.56885329,-83.94432602,2.774287338,3.324089096,175.9043467
-71.77192982,1.286340852,150,0,540,481.5,-88.4244807,-53.66417021,121.3542927,2.774287338,3.324089096,175.9043467
-67.41509434,4.593613933,480,0,540,481.5,-89.049043,-0.974186872,143.0336418,2.774287338,3.324089096,175.9043467
-72.93181818,2.390591966,0,421.5,540,481.5,89.88220139,-29.5322764,-153.5171541,2.774287338,3.324089096,175.9043467
-74.05128205,12.47098516,0,541.5,540,481.5,89.47046736,46.56885329,-83.94432602,0.684196963,16.77007783,85.21021631
-72.875,0.625,0,421.5,540,481.5,89.88220139,-29.5322764,-153.5171541,0.684196963,16.77007783,85.21021631
-82.28846154,3.307315234,150,0,540,481.5,-88.4244807,-53.66417021,121.3542927,0.684196963,16.77007783,85.21021631
-69.23076923,2.063348416,480,0,540,481.5,-89.049043,-0.974186872,143.0336418,0.684196963,16.77007783,85.21021631
-74.21568627,1.57254902,480,0,540,481.5,-89.049043,-0.974186872,143.0336418,3.130127719,0.988087293,-6.927364718
-75.67567568,1.836336336,0,541.5,540,481.5,89.47046736,46.56885329,-83.94432602,3.130127719,0.988087293,-6.927364718
-79.46938776,2.087585034,0,421.5,540,481.5,89.88220139,-29.5322764,-153.5171541,3.130127719,0.988087293,-6.927364718
-82.25,13.67741935,150,0,540,481.5,-88.4244807,-53.66417021,121.3542927,3.130127719,0.988087293,-6.927364718
-78,4.114285714,150,0,600,481.5,-88.4244807,-53.66417021,121.3542927,2.195513285,50.20640373,-99.86351805
-77.10810811,4.543543544,0,421.5,600,481.5,89.88220139,-29.5322764,-153.5171541,2.195513285,50.20640373,-99.86351805
-73.81632653,1.111394558,0,541.5,600,481.5,89.47046736,46.56885329,-83.94432602,2.195513285,50.20640373,-99.86351805
-78.70731707,3.762195122,480,0,600,481.5,-89.049043,-0.974186872,143.0336418,2.195513285,50.20640373,-99.86351805
-67.74358974,0.564102564,150,0,600,481.5,-88.4244807,-53.66417021,121.3542927,1.36666346,1.510889041,172.7631203
-76.93877551,4.225340136,0,421.5,600,481.5,89.88220139,-29.5322764,-153.5171541,1.36666346,1.510889041,172.7631203
-70.27777778,0.492063492,0,541.5,600,481.5,89.47046736,46.56885329,-83.94432602,1.36666346,1.510889041,172.7631203
-68.95652174,5.553623188,480,0,600,481.5,-89.049043,-0.974186872,143.0336418,1.36666346,1.510889041,172.7631203
-82.07692308,5.072874494,150,0,600,481.5,-88.4244807,-53.66417021,121.3542927,4.445003462,68.71179847,77.99693272
-79.75609756,3.68902439,0,421.5,600,481.5,89.88220139,-29.5322764,-153.5171541,4.445003462,68.71179847,77.99693272
-76.15555556,2.270707071,0,541.5,600,481.5,89.47046736,46.56885329,-83.94432602,4.445003462,68.71179847,77.99693272
-71.71875,4.789314516,150,0,600,481.5,-88.4244807,-53.66417021,121.3542927,2.006817653,12.5983777,-9.30126
-71.97959184,1.103741497,0,541.5,600,481.5,89.47046736,46.56885329,-83.94432602,2.006817653,12.5983777,-9.30126
-75.17307692,5.63612368,0,421.5,600,481.5,89.88220139,-29.5322764,-153.5171541,2.006817653,12.5983777,-9.30126
-73.08823529,1.295008913,480,0,600,481.5,-89.049043,-0.974186872,143.0336418,2.006817653,12.5983777,-9.30126
-65.53703704,0.253319357,0,421.5,60,541.5,89.88220139,-29.5322764,-153.5171541,3.249219154,60.82883725,-115.7485129
-65.02272727,0.487843552,0,541.5,60,541.5,89.47046736,46.56885329,-83.94432602,3.249219154,60.82883725,-115.7485129
-67.29787234,3.735430157,480,0,60,541.5,-89.049043,-0.974186872,143.0336418,3.249219154,60.82883725,-115.7485129
-78.82758621,9.790640394,150,0,60,541.5,-88.4244807,-53.66417021,121.3542927,3.249219154,60.82883725,-115.7485129
-74.02380952,4.170150987,480,0,60,541.5,-89.049043,-0.974186872,143.0336418,-0.3602698,15.01329953,160.0250991
-74.62222222,4.149494949,150,0,60,541.5,-88.4244807,-53.66417021,121.3542927,-0.3602698,15.01329953,160.0250991
-60.53658537,0.254878049,0,421.5,60,541.5,89.88220139,-29.5322764,-153.5171541,-0.3602698,15.01329953,160.0250991
-75.2,8.496296296,0,541.5,60,541.5,89.47046736,46.56885329,-83.94432602,-0.3602698,15.01329953,160.0250991
-72.25,8.052325581,480,0,60,541.5,-89.049043,-0.974186872,143.0336418,0.368307782,45.00105158,70.19392076
-74.17021277,0.666049954,0,421.5,60,541.5,89.88220139,-29.5322764,-153.5171541,0.368307782,45.00105158,70.19392076
-56.82608696,0.81352657,0,541.5,60,541.5,89.47046736,46.56885329,-83.94432602,0.368307782,45.00105158,70.19392076
-76.25581395,1.147286822,0,421.5,60,541.5,89.88220139,-29.5322764,-153.5171541,1.56478879,27.96625566,-21.1181177
-76.53846154,4.818461538,150,0,60,541.5,-88.4244807,-53.66417021,121.3542927,1.56478879,27.96625566,-21.1181177
-73.32075472,2.798984035,480,0,60,541.5,-89.049043,-0.974186872,143.0336418,1.56478879,27.96625566,-21.1181177
-67.95348837,0.61683278,0,541.5,60,541.5,89.47046736,46.56885329,-83.94432602,1.56478879,27.96625566,-21.1181177
-69.17647059,0.998217469,480,0,120,541.5,-89.049043,-0.974186872,143.0336418,3.02964973,11.60944691,-107.5740539
-74.30769231,18.63967611,150,0,120,541.5,-88.4244807,-53.66417021,121.3542927,3.02964973,11.60944691,-107.5740539
-65.88679245,3.217706821,0,541.5,120,541.5,89.47046736,46.56885329,-83.94432602,3.02964973,11.60944691,-107.5740539
-65.53191489,0.428307123,0,421.5,120,541.5,89.88220139,-29.5322764,-153.5171541,3.02964973,11.60944691,-107.5740539
-76.52173913,17.81062802,480,0,120,541.5,-89.049043,-0.974186872,143.0336418,1.213372568,49.40184589,161.4230783
-75.19607843,3.960784314,0,541.5,120,541.5,89.47046736,46.56885329,-83.94432602,1.213372568,49.40184589,161.4230783
-68.6,4,0,421.5,120,541.5,89.88220139,-29.5322764,-153.5171541,1.213372568,49.40184589,161.4230783
-73.60526316,4.083214794,150,0,120,541.5,-88.4244807,-53.66417021,121.3542927,1.213372568,49.40184589,161.4230783
-64.14814815,2.619147449,0,541.5,120,541.5,89.47046736,46.56885329,-83.94432602,4.451737523,7.805045377,73.22216037
-70.86046512,0.646733112,0,421.5,120,541.5,89.88220139,-29.5322764,-153.5171541,4.451737523,7.805045377,73.22216037
-78.61111111,8.015873016,150,0,120,541.5,-88.4244807,-53.66417021,121.3542927,4.451737523,7.805045377,73.22216037
-69.95652174,1.4647343,480,0,120,541.5,-89.049043,-0.974186872,143.0336418,4.451737523,7.805045377,73.22216037
-60.54347826,0.253623188,0,541.5,120,541.5,89.47046736,46.56885329,-83.94432602,5.68830028,1.862256554,-16.15171797
-79.56,2.84,150,0,120,541.5,-88.4244807,-53.66417021,121.3542927,5.68830028,1.862256554,-16.15171797
-72.53191489,1.515263645,0,421.5,120,541.5,89.88220139,-29.5322764,-153.5171541,5.68830028,1.862256554,-16.15171797
-74.64516129,9.43655914,480,0,120,541.5,-89.049043,-0.974186872,143.0336418,5.68830028,1.862256554,-16.15171797
-67.87301587,7.015873016,0,541.5,180,541.5,89.47046736,46.56885329,-83.94432602,0.519741078,33.88468981,-103.5491691
-64.29411765,0.211764706,0,421.5,180,541.5,89.88220139,-29.5322764,-153.5171541,0.519741078,33.88468981,-103.5491691
-77.04545455,2.974630021,150,0,180,541.5,-88.4244807,-53.66417021,121.3542927,0.519741078,33.88468981,-103.5491691
-75.64285714,8.479094077,480,0,180,541.5,-89.049043,-0.974186872,143.0336418,0.519741078,33.88468981,-103.5491691
-69.36363636,6.329809725,480,0,180,541.5,-89.049043,-0.974186872,143.0336418,2.593579865,48.41628877,162.5597868
-74.47058824,1.529411765,0,541.5,180,541.5,89.47046736,46.56885329,-83.94432602,2.593579865,48.41628877,162.5597868
-77.77142857,8.65210084,150,0,180,541.5,-88.4244807,-53.66417021,121.3542927,2.593579865,48.41628877,162.5597868
-75.24324324,20.52252252,0,421.5,180,541.5,89.88220139,-29.5322764,-153.5171541,2.593579865,48.41628877,162.5597868
-68,4.186046512,0,541.5,180,541.5,89.47046736,46.56885329,-83.94432602,5.291488254,14.96653039,72.43970688
-68.71428571,4.745644599,0,421.5,180,541.5,89.88220139,-29.5322764,-153.5171541,5.291488254,14.96653039,72.43970688
-73.57142857,10.9825784,480,0,180,541.5,-89.049043,-0.974186872,143.0336418,5.291488254,14.96653039,72.43970688
-70.73333333,1.018181818,150,0,180,541.5,-88.4244807,-53.66417021,121.3542927,5.291488254,14.96653039,72.43970688
-71.11111111,1.815873016,480,0,180,541.5,-89.049043,-0.974186872,143.0336418,3.073157348,31.36906355,-15.0428227
-76.75555556,6.325252525,150,0,180,541.5,-88.4244807,-53.66417021,121.3542927,3.073157348,31.36906355,-15.0428227
-67.7027027,1.936936937,0,541.5,180,541.5,89.47046736,46.56885329,-83.94432602,3.073157348,31.36906355,-15.0428227
-69.0625,1.847074468,0,421.5,180,541.5,89.88220139,-29.5322764,-153.5171541,3.073157348,31.36906355,-15.0428227
-66,1.03030303,0,541.5,240,541.5,89.47046736,46.56885329,-83.94432602,0.925933632,43.57159651,-98.61280513
-65.82608696,2.057971014,0,421.5,240,541.5,89.88220139,-29.5322764,-153.5171541,0.925933632,43.57159651,-98.61280513
-71.90163934,3.990163934,480,0,240,541.5,-89.049043,-0.974186872,143.0336418,0.925933632,43.57159651,-98.61280513
-71.94444444,0.770440252,150,0,240,541.5,-88.4244807,-53.66417021,121.3542927,0.925933632,43.57159651,-98.61280513
-67.6,0.244897959,0,421.5,240,541.5,89.88220139,-29.5322764,-153.5171541,3.390455961,-4.016477306,170.0650785
-71.75,10.19354839,0,541.5,240,541.5,89.47046736,46.56885329,-83.94432602,3.390455961,-4.016477306,170.0650785
-68.33333333,1.181818182,480,0,240,541.5,-89.049043,-0.974186872,143.0336418,3.390455961,-4.016477306,170.0650785
-72.55357143,14.61525974,150,0,240,541.5,-88.4244807,-53.66417021,121.3542927,3.390455961,-4.016477306,170.0650785
-66.18181818,2.617336152,0,541.5,240,541.5,89.47046736,46.56885329,-83.94432602,-2.034455173,58.05571071,82.82295223
-78.75,3.510638298,480,0,240,541.5,-89.049043,-0.974186872,143.0336418,-2.034455173,58.05571071,82.82295223
-77.94642857,1.287987013,150,0,240,541.5,-88.4244807,-53.66417021,121.3542927,-2.034455173,58.05571071,82.82295223
-72.90697674,3.848283499,0,541.5,240,541.5,89.47046736,46.56885329,-83.94432602,0.800556098,7.996176947,-9.725624913
-72.05555556,0.73968254,0,421.5,240,541.5,89.88220139,-29.5322764,-153.5171541,0.800556098,7.996176947,-9.725624913
-73.9047619,0.819976771,480,0,240,541.5,-89.049043,-0.974186872,143.0336418,0.800556098,7.996176947,-9.725624913
-68.72727273,8.572390572,150,0,240,541.5,-88.4244807,-53.66417021,121.3542927,0.800556098,7.996176947,-9.725624913
-73.5106383,1.124884366,0,421.5,300,541.5,89.88220139,-29.5322764,-153.5171541,1.247661846,10.07327468,-98.388404
-71.35416667,12.36125887,480,0,300,541.5,-89.049043,-0.974186872,143.0336418,1.247661846,10.07327468,-98.388404
-69.32758621,1.978523896,0,541.5,300,541.5,89.47046736,46.56885329,-83.94432602,1.247661846,10.07327468,-98.388404
-73.05882353,14.84491979,150,0,300,541.5,-88.4244807,-53.66417021,121.3542927,1.247661846,10.07327468,-98.388404
-74.15,19.51538462,150,0,300,541.5,-88.4244807,-53.66417021,121.3542927,0.350636906,27.76268298,169.6626861
-75.94,5.935102041,0,541.5,300,541.5,89.47046736,46.56885329,-83.94432602,0.350636906,27.76268298,169.6626861
-74.95348837,0.664451827,0,421.5,300,541.5,89.88220139,-29.5322764,-153.5171541,0.350636906,27.76268298,169.6626861
-65.60869565,0.243478261,480,0,300,541.5,-89.049043,-0.974186872,143.0336418,0.350636906,27.76268298,169.6626861
-67.52083333,2.254875887,0,541.5,300,541.5,89.47046736,46.56885329,-83.94432602,2.500151466,4.550085205,76.9175087
-85.1,4.451282051,0,421.5,300,541.5,89.88220139,-29.5322764,-153.5171541,2.500151466,4.550085205,76.9175087
-78.42307692,0.733846154,150,0,300,541.5,-88.4244807,-53.66417021,121.3542927,2.500151466,4.550085205,76.9175087
-74.73076923,1.33785822,480,0,300,541.5,-89.049043,-0.974186872,143.0336418,2.500151466,4.550085205,76.9175087
-69.75,3.075581395,150,0,300,541.5,-88.4244807,-53.66417021,121.3542927,-1.353502864,52.23800843,-9.790499998
-75.93333333,4.754022989,0,421.5,300,541.5,89.88220139,-29.5322764,-153.5171541,-1.353502864,52.23800843,-9.790499998
-64.04,2.855510204,0,541.5,300,541.5,89.47046736,46.56885329,-83.94432602,-1.353502864,52.23800843,-9.790499998
-67.35294118,0.901960784,480,0,300,541.5,-89.049043,-0.974186872,143.0336418,-1.353502864,52.23800843,-9.790499998
-75.19148936,1.201665125,0,421.5,360,541.5,89.88220139,-29.5322764,-153.5171541,2.700370234,-6.84853797,-100.8856614
-71.98113208,0.826560232,0,541.5,360,541.5,89.47046736,46.56885329,-83.94432602,2.700370234,-6.84853797,-100.8856614
-73.23913043,1.919323671,480,0,360,541.5,-89.049043,-0.974186872,143.0336418,2.700370234,-6.84853797,-100.8856614
-80.06060606,6.558712121,150,0,360,541.5,-88.4244807,-53.66417021,121.3542927,2.700370234,-6.84853797,-100.8856614
-70.57142857,3.375,480,0,360,541.5,-89.049043,-0.974186872,143.0336418,1.095029225,44.68480332,165.9281759
-79.54166667,10.51992754,150,0,360,541.5,-88.4244807,-53.66417021,121.3542927,1.095029225,44.68480332,165.9281759
-77.55555556,2.116161616,0,541.5,360,541.5,89.47046736,46.56885329,-83.94432602,1.095029225,44.68480332,165.9281759
-75.38888889,1.387301587,0,421.5,360,541.5,89.88220139,-29.5322764,-153.5171541,1.095029225,44.68480332,165.9281759
-76.12068966,6.037810042,0,421.5,360,541.5,89.88220139,-29.5322764,-153.5171541,3.918964521,9.119840101,79.28239668
-71.48888889,1.028282828,0,541.5,360,541.5,89.47046736,46.56885329,-83.94432602,3.918964521,9.119840101,79.28239668
-81.41666667,5.507142857,150,0,360,541.5,-88.4244807,-53.66417021,121.3542927,3.918964521,9.119840101,79.28239668
-75.11764706,2.046345811,480,0,360,541.5,-89.049043,-0.974186872,143.0336418,3.918964521,9.119840101,79.28239668
-77.22580645,1.313978495,150,0,360,541.5,-88.4244807,-53.66417021,121.3542927,5.256447819,43.46283914,-14.96886747
-78,3.304347826,0,421.5,360,541.5,89.88220139,-29.5322764,-153.5171541,5.256447819,43.46283914,-14.96886747
-73.3125,1.410904255,480,0,360,541.5,-89.049043,-0.974186872,143.0336418,5.256447819,43.46283914,-14.96886747
-69.67857143,0.222077922,0,541.5,360,541.5,89.47046736,46.56885329,-83.94432602,5.256447819,43.46283914,-14.96886747
-74.03703704,0.753319357,0,421.5,420,541.5,89.88220139,-29.5322764,-153.5171541,2.788704134,0.186259387,-97.94272667
-75.54054054,0.255255255,150,0,420,541.5,-88.4244807,-53.66417021,121.3542927,2.788704134,0.186259387,-97.94272667
-73.97560976,4.174390244,0,541.5,420,541.5,89.47046736,46.56885329,-83.94432602,2.788704134,0.186259387,-97.94272667
-70.38235294,0.243315508,480,0,420,541.5,-89.049043,-0.974186872,143.0336418,2.788704134,0.186259387,-97.94272667
-73,2.363636364,0,541.5,420,541.5,89.47046736,46.56885329,-83.94432602,5.812816301,11.73638538,169.6051185
-72.25,2.736363636,480,0,420,541.5,-89.049043,-0.974186872,143.0336418,5.812816301,11.73638538,169.6051185
-69.82352941,0.788235294,150,0,420,541.5,-88.4244807,-53.66417021,121.3542927,5.812816301,11.73638538,169.6051185
-72.54901961,0.25254902,0,421.5,420,541.5,89.88220139,-29.5322764,-153.5171541,5.812816301,11.73638538,169.6051185
-70.82692308,0.69494721,480,0,420,541.5,-89.049043,-0.974186872,143.0336418,5.664989897,61.0847929,69.77570323
-77.7826087,6.129468599,150,0,420,541.5,-88.4244807,-53.66417021,121.3542927,5.664989897,61.0847929,69.77570323
-74.9,7.765306122,0,541.5,420,541.5,89.47046736,46.56885329,-83.94432602,5.664989897,61.0847929,69.77570323
-75.87179487,3.904183536,0,421.5,420,541.5,89.88220139,-29.5322764,-153.5171541,5.664989897,61.0847929,69.77570323
-69,0.1,0,421.5,420,541.5,89.88220139,-29.5322764,-153.5171541,1.611619215,13.02707245,-16.78334814
-73.13888889,0.465873016,480,0,420,541.5,-89.049043,-0.974186872,143.0336418,1.611619215,13.02707245,-16.78334814
-77.88095238,6.253774681,0,541.5,420,541.5,89.47046736,46.56885329,-83.94432602,1.611619215,13.02707245,-16.78334814
-77.53658537,9.654878049,150,0,420,541.5,-88.4244807,-53.66417021,121.3542927,1.611619215,13.02707245,-16.78334814
-73.68181818,1.710359408,0,541.5,480,541.5,89.47046736,46.56885329,-83.94432602,2.927355133,52.24926906,-108.8676432
-76.55555556,0.779874214,150,0,480,541.5,-88.4244807,-53.66417021,121.3542927,2.927355133,52.24926906,-108.8676432
-70.12195122,2.659756098,480,0,480,541.5,-89.049043,-0.974186872,143.0336418,2.927355133,52.24926906,-108.8676432
-72.6,1.265306122,0,421.5,480,541.5,89.88220139,-29.5322764,-153.5171541,2.927355133,52.24926906,-108.8676432
-78.7027027,7.325825826,0,421.5,480,541.5,89.88220139,-29.5322764,-153.5171541,13.39499665,77.36464876,147.941246
-70.38,0.240408163,150,0,480,541.5,-88.4244807,-53.66417021,121.3542927,13.39499665,77.36464876,147.941246
-68.95744681,1.172062905,480,0,480,541.5,-89.049043,-0.974186872,143.0336418,13.39499665,77.36464876,147.941246
-73.75,0.592857143,0,541.5,480,541.5,89.47046736,46.56885329,-83.94432602,13.39499665,77.36464876,147.941246
-69.53846154,1.412955466,0,541.5,480,541.5,89.47046736,46.56885329,-83.94432602,1.651297702,23.33550495,71.99512632
-76.55555556,0.97979798,0,421.5,480,541.5,89.88220139,-29.5322764,-153.5171541,1.651297702,23.33550495,71.99512632
-78.33333333,2,480,0,480,541.5,-89.049043,-0.974186872,143.0336418,1.651297702,23.33550495,71.99512632
-83.93333333,5.71954023,150,0,480,541.5,-88.4244807,-53.66417021,121.3542927,1.651297702,23.33550495,71.99512632
-69.93877551,1.892006803,480,0,480,541.5,-89.049043,-0.974186872,143.0336418,33.70575514,83.34885956,-51.30866171
-72.63636364,1.027484144,0,541.5,480,541.5,89.47046736,46.56885329,-83.94432602,33.70575514,83.34885956,-51.30866171
-74.88,0.556734694,150,0,480,541.5,-88.4244807,-53.66417021,121.3542927,33.70575514,83.34885956,-51.30866171
-70.65306122,2.481292517,0,421.5,480,541.5,89.88220139,-29.5322764,-153.5171541,33.70575514,83.34885956,-51.30866171
-76.89189189,5.154654655,0,421.5,540,541.5,89.88220139,-29.5322764,-153.5171541,0.95199341,20.64878241,-108.5895261
-74.06976744,2.018826135,480,0,540,541.5,-89.049043,-0.974186872,143.0336418,0.95199341,20.64878241,-108.5895261
-74.20512821,2.16734143,0,541.5,540,541.5,89.47046736,46.56885329,-83.94432602,0.95199341,20.64878241,-108.5895261
-74.2826087,6.607246377,150,0,540,541.5,-88.4244807,-53.66417021,121.3542927,0.95199341,20.64878241,-108.5895261
-69.02083333,4.233599291,0,541.5,540,541.5,89.47046736,46.56885329,-83.94432602,2.04485178,22.34475707,159.8423044
-73.56410256,0.989203779,480,0,540,541.5,-89.049043,-0.974186872,143.0336418,2.04485178,22.34475707,159.8423044
-74.79591837,0.790816327,150,0,540,541.5,-88.4244807,-53.66417021,121.3542927,2.04485178,22.34475707,159.8423044
-70.74358974,1.037786775,0,421.5,540,541.5,89.88220139,-29.5322764,-153.5171541,2.04485178,22.34475707,159.8423044
-78.04444444,0.725252525,0,421.5,540,541.5,89.88220139,-29.5322764,-153.5171541,2.285097189,11.20605024,69.70319584
-75.02325581,1.3089701,0,541.5,540,541.5,89.47046736,46.56885329,-83.94432602,2.285097189,11.20605024,69.70319584
-74.91836735,1.201530612,480,0,540,541.5,-89.049043,-0.974186872,143.0336418,2.285097189,11.20605024,69.70319584
-82.12820513,10.43049933,150,0,540,541.5,-88.4244807,-53.66417021,121.3542927,2.285097189,11.20605024,69.70319584
-71.12962963,10.34136967,480,0,540,541.5,-89.049043,-0.974186872,143.0336418,2.081472063,17.71874276,-20.84912818
-81.64705882,4.632941176,0,541.5,540,541.5,89.47046736,46.56885329,-83.94432602,2.081472063,17.71874276,-20.84912818
-74.57142857,3.708333333,150,0,540,541.5,-88.4244807,-53.66417021,121.3542927,2.081472063,17.71874276,-20.84912818
-79.51851852,0.971348707,0,421.5,540,541.5,89.88220139,-29.5322764,-153.5171541,2.081472063,17.71874276,-20.84912818
-77.82692308,2.616515837,480,0,600,541.5,-89.049043,-0.974186872,143.0336418,4.482276203,1.951503181,-113.2320148
-65.94339623,0.477503628,0,541.5,600,541.5,89.47046736,46.56885329,-83.94432602,4.482276203,1.951503181,-113.2320148
-73.22222222,0.494949495,150,0,600,541.5,-88.4244807,-53.66417021,121.3542927,4.482276203,1.951503181,-113.2320148
-76.43902439,3.202439024,0,421.5,600,541.5,89.88220139,-29.5322764,-153.5171541,4.482276203,1.951503181,-113.2320148
-74.73684211,5.280227596,0,541.5,600,541.5,89.47046736,46.56885329,-83.94432602,2.012603593,59.83219019,154.0961759
-70.825,8.404487179,480,0,600,541.5,-89.049043,-0.974186872,143.0336418,2.012603593,59.83219019,154.0961759
-78.87804878,3.559756098,150,0,600,541.5,-88.4244807,-53.66417021,121.3542927,2.012603593,59.83219019,154.0961759
-79.6875,8.38962766,0,421.5,600,541.5,89.88220139,-29.5322764,-153.5171541,2.012603593,59.83219019,154.0961759
-80.33333333,2.136363636,480,0,600,541.5,-89.049043,-0.974186872,143.0336418,3.929139651,30.21201381,64.66994658
-76.08163265,1.951530612,0,421.5,600,541.5,89.88220139,-29.5322764,-153.5171541,3.929139651,30.21201381,64.66994658
-80,9.111111111,150,0,600,541.5,-88.4244807,-53.66417021,121.3542927,3.929139651,30.21201381,64.66994658
-72.46511628,6.064230343,0,541.5,600,541.5,89.47046736,46.56885329,-83.94432602,3.929139651,30.21201381,64.66994658
-76.1372549,13.72078431,150,0,600,541.5,-88.4244807,-53.66417021,121.3542927,3.797552069,4.641795276,-27.32063675
-76.77272727,16.22621564,0,541.5,600,541.5,89.47046736,46.56885329,-83.94432602,3.797552069,4.641795276,-27.32063675
-78.34615385,2.622926094,480,0,600,541.5,-89.049043,-0.974186872,143.0336418,3.797552069,4.641795276,-27.32063675
-80.90243902,3.040243902,0,421.5,600,541.5,89.88220139,-29.5322764,-153.5171541,3.797552069,4.641795276,-27.32063675
-71.16666667,3.886524823,480,0,60,601.5,-89.049043,-0.974186872,143.0336418,1.837267192,29.53803616,-129.3653225
-68.4,2.472727273,0,421.5,60,601.5,89.88220139,-29.5322764,-153.5171541,1.837267192,29.53803616,-129.3653225
-71.82692308,2.381221719,150,0,60,601.5,-88.4244807,-53.66417021,121.3542927,1.837267192,29.53803616,-129.3653225
-68.93333333,10.83636364,0,541.5,60,601.5,89.47046736,46.56885329,-83.94432602,1.837267192,29.53803616,-129.3653225
-66.72727273,0.609427609,0,541.5,60,601.5,89.47046736,46.56885329,-83.94432602,2.31660831,3.200485214,151.2397461
-64.68181818,11.38477801,0,421.5,60,601.5,89.88220139,-29.5322764,-153.5171541,2.31660831,3.200485214,151.2397461
-67.54716981,0.252539913,150,0,60,601.5,-88.4244807,-53.66417021,121.3542927,2.31660831,3.200485214,151.2397461
-68.5,9.273584906,480,0,60,601.5,-89.049043,-0.974186872,143.0336418,2.31660831,3.200485214,151.2397461
-76.03921569,1.278431373,0,421.5,60,601.5,89.88220139,-29.5322764,-153.5171541,1.643025243,34.58373471,64.77962184
-76.82978723,1.318223867,150,0,60,601.5,-88.4244807,-53.66417021,121.3542927,1.643025243,34.58373471,64.77962184
-62,0.1,0,541.5,60,601.5,89.47046736,46.56885329,-83.94432602,1.643025243,34.58373471,64.77962184
-79.62222222,9.149494949,480,0,60,601.5,-89.049043,-0.974186872,143.0336418,1.643025243,34.58373471,64.77962184
-74.57894737,0.790896159,150,0,60,601.5,-88.4244807,-53.66417021,121.3542927,4.500118611,7.197947503,-14.66042996
-68.42857143,0.445993031,480,0,60,601.5,-89.049043,-0.974186872,143.0336418,4.500118611,7.197947503,-14.66042996
-68.43396226,2.481132075,0,421.5,60,601.5,89.88220139,-29.5322764,-153.5171541,4.500118611,7.197947503,-14.66042996
-64,6.592592593,0,541.5,60,601.5,89.47046736,46.56885329,-83.94432602,4.500118611,7.197947503,-14.66042996
-68.56363636,2.917171717,0,421.5,120,601.5,89.88220139,-29.5322764,-153.5171541,2.036551125,18.73488968,-104.4327283
-77.88888889,2.555555556,150,0,120,601.5,-88.4244807,-53.66417021,121.3542927,2.036551125,18.73488968,-104.4327283
-71.04255319,10.38945421,0,541.5,120,601.5,89.47046736,46.56885329,-83.94432602,2.036551125,18.73488968,-104.4327283
-71.13636364,0.632135307,480,0,120,601.5,-89.049043,-0.974186872,143.0336418,2.036551125,18.73488968,-104.4327283
-76.74418605,8.337763012,0,541.5,120,601.5,89.47046736,46.56885329,-83.94432602,1.212537449,36.08246356,167.7205449
-71.49122807,1.290100251,480,0,120,601.5,-89.049043,-0.974186872,143.0336418,1.212537449,36.08246356,167.7205449
-75.21212121,3.297348485,150,0,120,601.5,-88.4244807,-53.66417021,121.3542927,1.212537449,36.08246356,167.7205449
-72.15,1.771794872,0,421.5,120,601.5,89.88220139,-29.5322764,-153.5171541,1.212537449,36.08246356,167.7205449
-76.75,3.127659574,0,421.5,120,601.5,89.88220139,-29.5322764,-153.5171541,3.189915507,3.482133494,73.12405588
-65,2.716981132,0,541.5,120,601.5,89.47046736,46.56885329,-83.94432602,3.189915507,3.482133494,73.12405588
-80.73076923,10.36461538,150,0,120,601.5,-88.4244807,-53.66417021,121.3542927,3.189915507,3.482133494,73.12405588
-73.71875,3.111895161,480,0,120,601.5,-89.049043,-0.974186872,143.0336418,3.189915507,3.482133494,73.12405588
-71.5862069,9.194192377,0,421.5,120,601.5,89.88220139,-29.5322764,-153.5171541,-1.381798776,39.89691986,-16.05343032
-65.38636364,5.405391121,0,541.5,120,601.5,89.47046736,46.56885329,-83.94432602,-1.381798776,39.89691986,-16.05343032
-78.63414634,1.837804878,480,0,120,601.5,-89.049043,-0.974186872,143.0336418,-1.381798776,39.89691986,-16.05343032
-73.0625,2.318548387,150,0,120,601.5,-88.4244807,-53.66417021,121.3542927,-1.381798776,39.89691986,-16.05343032
-67.87037037,13.96401118,0,541.5,180,601.5,89.47046736,46.56885329,-83.94432602,2.913139061,9.113714206,-106.7722388
-71.58536585,3.998780488,0,421.5,180,601.5,89.88220139,-29.5322764,-153.5171541,2.913139061,9.113714206,-106.7722388
-70.22857143,2.887394958,150,0,180,601.5,-88.4244807,-53.66417021,121.3542927,2.913139061,9.113714206,-106.7722388
-72.3877551,1.075680272,480,0,180,601.5,-89.049043,-0.974186872,143.0336418,2.913139061,9.113714206,-106.7722388
-73.80952381,1.962833914,0,541.5,180,601.5,89.47046736,46.56885329,-83.94432602,2.023683776,28.00273242,164.9819866
-73.15909091,3.625264271,480,0,180,601.5,-89.049043,-0.974186872,143.0336418,2.023683776,28.00273242,164.9819866
-64.05405405,0.552552553,0,421.5,180,601.5,89.88220139,-29.5322764,-153.5171541,2.023683776,28.00273242,164.9819866
-81.37037037,7.331935709,150,0,180,601.5,-88.4244807,-53.66417021,121.3542927,2.023683776,28.00273242,164.9819866
